股票代码,产品名称
601877,仪器仪表
601877,建筑电器
601877,控制系统
601877,太阳能电池组件
601877,电站运营
601877,光伏电站工程承包
601878,证券经纪业务
601878,投资银行业务
601878,证券自营业务
601878,信用业务
601878,资产管理业务
601878,期货业务
601878,私募基金管理
601878,投资业务
601878,证券研究业务
601881,证券经纪业务
601881,期货经纪
601881,投资银行业务
601881,资产管理业务
601881,海外业务
601881,自营及其他证券交易业务
601880,油品
601880,集装箱
601880,杂货
601880,矿石
601880,散粮
601880,客运
601880,增值
601880,汽车
601882,数控龙门加工中心
601882,数控卧式加工中心
601882,数控卧式车床
601882,数控立式加工中心
601882,数控落地镗铣加工中心
601882,数控立式车床
601886,建筑装饰服务
601886,医疗健康服务
601888,入境游
601888,出境游
601888,国内游
601888,会奖旅游
601888,签证服务
601888,商旅服务
601888,航空服务
601888,电子商务
601890,船用锚链
601890,海洋平台系泊链
601898,动力煤
601898,炼焦煤
601898,聚烯烃
601898,尿素
601898,甲醇
601900,教材
601900,教辅
601900,一般图书
601900,音像制品
601900,文化用品
601900,报媒
601899,矿山产金
601899,冶炼加工金
601899,矿山产银
601899,矿山产铜
601899,冶炼产铜
601899,矿山产锌
601899,冶炼产锌
601899,铁精矿
601901,经纪及信用交易
601901,自营投资
601901,资产管理
601901,投资银行
601901,总部及其他
601916,个人经营贷款
601916,个人房屋贷款
601916,其他个人贷款
601916,个人存款业务
601916,借记卡
601916,信用卡
601916,个人理财产品与服务
601916,支付结算服务
601916,个人代销业务
601916,私人银行
601916,特色存款产品
601916,财市场
601916,增金财富池
601916,增金宝
601916,市场营销
601916,货币市场业务
601916,债券投资业务
601916,同业投资业务
601916,外汇
601916,贵金属及衍生金融工具交易业务
601916,资产管理业务
601916,小微企业业务
601908,多晶硅棒
601908,硅锭(T)
601908,单晶硅棒(T)
601908,多晶硅片(万片)
601908,多晶铸锭炉
601908,单晶硅炉
601908,电力
601908,脱硝催化剂
601908,环保工程
601918,动力煤
601918,电力
601928,教材
601928,教辅
601928,一般图书
601928,音像制品
601928,报纸及期刊
601928,文化用品
601928,发行业务
601928,印务业务
601928,游戏
601928,影视
601928,软件
601928,数据服务
601919,集装箱航运及相关业务
601919,集装箱码头及相关业务
601933,生鲜及加工
601933,食品用品
601929,广播电视
601929,通信及信息设备器材等产品以及通信网络及其线路的设计
601929,安装和经营服务业务
601929,因特网接入服务业务
601929,信息服务
601949,图书
601949,报刊
601949,电子音像
601949,材料物资
601949,印刷
601939,公司存款业务
601939,公司贷款业务
601939,小企业业务
601939,个人存款业务
601939,个人贷款业务
601939,信用卡业务
601939,借记卡业务
601939,私人银行业务
601939,委托性住房金融业务
601952,小麦
601952,水稻
601952,大米
601952,良种
601958,钼炉料
601958,钼化工
601958,钼金属
601958,硫酸
601958,高硫精矿粉
601958,铜产品
601958,银产品
601958,铅锌
601958,铁精矿
601958,铝锭
601965,汽车技术研发与咨询服务
601965,汽车测试与评价
601965,汽车整车及零部件设计开发
601965,动力总成匹配与集成
601965,汽车底盘及操纵稳定性
601965,NVH
601965,EMC
601965,汽车安全
601965,汽车电子
601965,行业发展规划
601965,法规标准研究
601965,行业管理等技术支持
601966,全钢子午线轮胎
601966,半钢子午线轮胎和斜交胎
601968,金属饮料罐
601968,包装彩印铁
601969,块矿
601969,铁粉
601969,铁精粉
601975,油品运输
601975,化学品运输
601975,液化气运输
601975,沥青运输
601975,乙烯运输
601975,燃油贸易
601975,乙烯贸易
601975,船员租赁
601975,船舶管理
601985,电力
601988,商业银行业务
601988,投资银行业务
601988,保险业务
601988,直接投资和投资管理业务
601988,基金管理业务
601988,飞机租赁
601990,证券经纪业务
601990,证券自营业务
601990,投资银行业务
601990,资产管理业务
601990,信用交易业务
601990,期货经纪业务
601989,航空母舰
601989,核动力潜艇（分包）
601989,常规动力潜艇
601989,大中小型水面战斗舰艇
601989,大型两栖攻击舰
601989,军辅船
601989,散货船
601989,集装箱船
601989,油船
601989,气船
601989,海工船
601989,海洋工程装备
601989,科考船及其他装备
601991,电力
601991,热力
601991,煤炭
601991,化工产品
601992,产品销售
601992,大宗商品贸易
601992,房屋销售
601992,投资性房地产出租
601992,物业管理
601992,酒店管理
601992,装饰装修
601992,固废处理
601996,纤维板
601996,刨花板
601996,林木
601998,公司银行业务
601998,国际业务
601998,金融市场业务
601998,机构业务
601998,投资银行业务
601998,保理业务;一般零售银行
601998,信用卡
601998,消费金融
601998,保管箱
601998,财富管理
601998,私人银行
601998,出国金融;理财
601998,网上银行
601998,小微企业金融
601998,托管业务
601998,黄金进出口业务
601997,存贷款余额
601997,投行业务
601997,国际业务
601997,票据业务
601997,绿色金融业务
601997,信用卡业务
601997,普惠金融
601997,理财业务
601997,同业业务
601997,互联网金融业务
601997,渠道建设
601999,一般图书
601999,教材教辅
601999,纸张
601999,印刷耗材及票据印刷
603001,男鞋
603001,女鞋
603001,皮具
603000,广告及宣传服务
603000,移动增值业务
603000,信息服务
603002,阻燃环氧树脂
603002,液态环氧树脂
603002,固态环氧树脂
603002,溶剂环氧树脂
603003,库发销售
603003,水上加油
603003,油品批发业务
603003,金属产品
603003,化工产品
603006,车身零部件
603006,模具
603006,物流服务
603005,影像传感器芯片
603005,生物身份识别芯片
603005,微机电系统芯片(MEMS)
603005,环境光感应芯片
603005,医疗电子器件
603005,射频芯片
603007,市政园林
603007,旅游景观
603007,道路绿化
603007,地产景观
603007,养护
603007,花卉苗木
603007,设计
603009,转向器零部件
603009,减震器零部件
603008,床垫
603008,软床及配套产品
603008,酒店家具
603008,影视产品
603008,沙发
603011,液压机
603011,机压机
603011,色选机
603010,阻燃剂
603010,聚合物多元醇
603010,特种脂肪胺
603012,采煤机主机
603012,掘进机主机
603012,配件及维修
603012,电气自动化制造与设计
603012,煤机贸易
603012,煤机贸易
603012,融资租赁
603012,新能源运营
603012,新能源电池包
603012,新能源电控
603012,新能源车辆贸易
603012,新能源汽车租赁
603013,汽车塑料燃油箱
603013,塑料加油管
603016,电机及电操
603016,模塑绝缘制品
603016,低压断路器
603015,工业控制类
603015,驱动系统类
603015,机器人
603015,机器人
603017,设计咨询
603017,工程总承包
603017,工程监理及项目管理
603018,勘察设计
603018,规划研究
603018,试验检测
603018,工程管理
603018,工程承包
603019,高端计算机
603019,存储产品
603019,软件开发
603019,系统集成
603019,技术服务
603020,香精
603020,香料
603020,食品配料
603022,重型包装产品
603022,轻型包装产品
603022,第三方采购
603022,包装服务
603021,玻璃瓶罐
603021,玻璃器皿
603023,CAN总线控制系统
603023,总线控制单元
603023,控制器(ECU控制单元)
603023,组合仪表
603023,传感器
603025,缝制设备电控系统
603025,针织设备电控系统
603027,酱油
603027,食醋
603027,焦糖色
603026,碳酸二甲酯系列产品
603026,MTBE
603026,混合芳烃
603026,液化气
603026,燃料油
603026,环氧丙烷
603028,电梯绳
603028,起重绳
603028,钢丝绳索具
603028,合成纤维吊装带索具
603028,配套件
603029,棉机设备
603029,网络安全设备
603029,农机设备
603030,公装施工
603030,家装施工
603030,设计业务
603030,家具业务
603031,百货业务
603031,超市业务
603031,家电业务
603032,旅客运输
603032,售票劳务
603033,输送带
603033,V带
603035,门内护板总成
603035,仪表板总成
603035,副仪表板总成
603035,行李箱内饰总成
603035,衣帽架总成
603035,天窗遮阳板总成
603035,立柱总成
603035,门窗饰条
603035,地毯
603035,喷涂
603037,减震元件
603037,踏板总成
603037,胶轮
603036,提升设备
603036,卡持设备
603036,旋扣设备
603038,PVC封边
603038,ABS封边
603038,HM封边
603038,PP封边
603038,3D封边
603038,激光/热风封边
603038,罗马柱
603038,波浪板
603038,橱柜裙板
603038,踢脚线
603038,收口条
603038,防撞条
603038,门套线
603038,饰面板异型装饰条
603038,快装墙面装饰板
603038,中高档家具定制装饰板
603038,装饰纸
603038,微分石
603039,软件产品
603039,技术服务
603039,第三方产品
603040,气门组精密冷锻件
603040,气门传动组精密冷锻件
603040,其他精密冷锻件
603041,硬泡匀泡剂
603041,软泡匀泡剂
603041,油化品
603042,ODN网络物理连接及保护设备
603042,光缆类
603042,光无源器件类
603042,微波无源器件类
603042,天线类
603043,餐饮服务
603043,月饼
603043,速冻食品
603043,腊味产品
603043,面包西点
603050,综合自动化系统
603050,配电终端
603050,配电主站软件
603050,智能电能表
603050,高低压预付费
603050,高低压真空断路器
603050,环网柜
603050,分布式光伏发电设备
603045,银氧化锡
603045,银氧化锡氧化铟
603045,银氧化锌
603045,冷镦复合
603045,热轧复合
603045,冷轧复合
603045,扩散复合以及单面复合
603045,电阻点焊
603045,电阻钎焊
603045,感应加热钎焊
603056,快运业务
603056,快递业务
603058,烟标
603058,药盒
603058,酒盒
603058,铝纸及框架纸
603055,低旦超细锦纶丝
603055,功能性锦纶丝
603055,环保锦纶丝
603055,超薄锦纶坯布
603055,功能性锦纶坯布
603055,特殊纹路锦纶坯布
603055,户外运动系列
603055,环保健康系列
603055,特种防护系列
603059,幼儿牙刷
603059,儿童牙刷
603059,男士牙刷
603059,女士牙刷
603059,孕妇牙刷
603059,情侣牙刷
603059,备长炭刷丝牙刷
603059,银离子刷丝牙刷
603059,松盐刷丝牙刷
603059,螺旋刷丝牙刷
603059,钻石型刷丝牙刷
603059,三角形橡胶刷丝牙刷
603060,检验服务
603060,认证服务
603060,延伸服务
603060,产品销售
603060,安全生产技术服务
603063,风电变流器
603063,风电变流器
603063,模块及配件业务
603066,自动化系统集成
603066,高精密货架
603067,重铬酸钠
603067,铬的氧化物
603067,及铬的硫酸盐
603068,5.8G产品
603068,Wi-Fi产品
603068,蓝牙数传
603068,通用无线
603068,对讲机
603068,广播收发
603068,蓝牙音频
603068,无线麦克风
603069,汽车客运
603069,客运站经营
603069,维修及销售
603076,啤酒酿造设备
603076,无菌灌装设备
603076,其他生物过程设备
603078,超净高纯试剂
603078,光刻胶配套试剂
603079,生物素
603079,叶酸
603079,乳酸链球菌素
603079,纳他霉素
603077,联碱产品
603077,双甘膦
603077,草甘膦
603077,二乙腈
603077,智能玻璃
603077,农药产品
603077,卤水
603077,液氨
603077,硫酸铵
603080,城市燃气销售
603080,安装服务
603080,成品油业务
603081,文化体育装备
603081,数字艺术科技
603081,轨道交通装备
603083,光纤接入产品
603083,铜线接入产品
603083,混合接入产品
603083,企业级无线局域网产品
603083,WLAN无线营运商AP产品
603083,运营商无线终端产品
603083,消费类家庭无线路由产品
603083,LTE Small Cell
603083,家庭云中心（HCC）
603083,基本型智能家庭网关
603083,高端智能家庭网关
603083,增强型智能家庭网关
603083,基础硬件
603083,软件平台和整体解决方案
603083,PON 领域产品
603085,乘用车座椅
603085,航空座椅
603085,工程机械座椅
603085,商用车座椅
603086,除草剂
603086,杀菌剂
603086,中间体
603088,翅片高速精密压力机
603088,胀管机系列
603088,弯管机系列
603088,定转子高速精密压力机
603088,微通道换热器装备
603090,铝制板翅式换热器
603093,商品期货经纪
603093,金融期货经纪
603093,期货投资咨询
603093,资产管理
603096,文学类图书
603096,少儿图书
603096,非自有版权图书独家发行
603096,图书分销
603096,影视剧投资
603096,社科
603096,生活类图书
603096,数字图书
603096,图书零售
603089,汽车悬架系统减震器
603089,发动机密封件
603089,其他汽车零部件
603099,游客运营
603099,旅行社
603099,酒店
603099,企业管理
603100,工业自动化仪表及装置
603100,进出口业务
603100,复合材料
603100,电子器件
603098,金属复合幕墙板系
603098,铝镁锰合金板系统
603098,镀制烤漆板系统
603098,隔吸声屏障板
603101,百货
603101,超市
603103,电影放映业务
603103,卖品业务
603103,广告业务
603103,院线发行业务
603106,存取款一体机(CRS)
603106,自动取款机(ATM)
603106,超级柜台
603106,远程虚拟柜员机
603106,自助发卡机
603106,金融版自助服务终端
603106,电信版自助服务终端
603106,电力版自助服务终端
603106,智能排队机
603106,网银体验机
603106,动态令牌(OTP)
603106,智能密码钥匙(USBKEY)
603106,支付终端(mPOS)
603106,配套软件产品
603106,维保服务
603106,网点全业务外包服务
603105,光伏产品
603105,太阳能光伏发电项目及相关服务
603105,发电
603110,包装油墨
603110,聚氨酯胶粘剂
603110,电子油墨
603108,试剂及其他耗材
603108,仪器
603113,焦炭
603113,炭黑
603113,对甲基苯酚
603113,山梨酸及山梨酸钾
603113,白炭黑
603113,甲醇
603113,纯苯
603111,门系统
603111,连接器
603111,内部装饰
603111,安全门
603115,阴极箔
603115,阳极箔
603115,腐蚀箔
603115,化成箔
603115,低压电极箔
603115,中高压电极箔
603115,超高压电极箔
603116,皮鞋
603116,皮具
603116,儿童用品
603117,装卸业务
603117,基础物流
603117,贸易代理
603117,木材销售
603121,盖板
603121,连接板
603121,衬套
603121,涡轮壳
603121,中间壳
603121,VTG
603121,拉杆
603121,连接环
603123,百货业务
603123,租赁业务
603123,超市业务
603118,通信终端
603118,移动通信
603118,康复医疗
603126,设计
603126,EP
603126,设备
603126,EPC
603126,电费
603126,板材
603127,药物临床前研究服务
603127,药物警戒服务
603127,实验动物及附属产品
603129,400cc至1000cc排量段CForce
603129,UForce
603129,ZForce四轮全地形车;125cc-250cc小排量
603129,250cc-500cc中等排量
603129,500cc以上大排量摩托车
603128,国际空运
603128,国际海运
603128,国际工程物流
603128,仓储第三方物流钢材产品
603128,特种物流
603128,钢材产品
603128,电子产品
603128,矿砂
603133,单层高导热膜
603133,复合型高导热膜
603133,多层高导热膜
603133,三恒系统
603131,弧焊设备
603131,机器人及自动化焊接(切割)成套设备
603131,附件及零配件
603136,山水园景区
603136,南山竹海景区
603136,御水温泉
603136,御水温泉度假酒店
603136,天目湖水世界
603136,天目湖旅行社
603136,土特产
603136,茶叶
603136,工艺品
603138,系统集成
603138,技术服务
603138,服务销售
603138,产品销售
603139,坤复康胶囊(片)
603139,复方双花片
603139,消银颗粒
603139,附桂骨痛胶囊
603139,芪药消渴胶囊
603139,复方清带灌注液
603156,核桃乳
603156,核桃杏仁露
603156,核桃花生露
603156,果仁露
603156,杏仁露
603156,核桃奶
603158,空调管路
603158,热交换系统管路
603158,新能源汽车热管理系统零部件
603158,汽车节能环保零部件
603158,汽车制动系统零部件
603158,汽车电子产品
603157,上装
603157,下装
603157,裙装
603157,配饰
603159,智能座便器
603159,注塑产品
603159,模具产品
603159,SMT产品
603160,固定电话芯片
603160,触控芯片
603160,指纹芯片
603161,汽车涡轮增压器中间壳
603161,涡轮壳及配件
603166,曲轴
603166,离合器
603166,齿轮
603166,精密锻件
603166,高强度螺栓
603165,牛皮箱板纸
603165,瓦楞原纸
603165,高密度纸板
603165,瓦楞纸板
603165,瓦楞纸箱
603165,蒸汽
603167,客滚运输
603167,货滚运输
603167,邮轮业务
603168,眼科用药
603168,抗微生物类-头孢菌素类
603168,抗微生物类-喹诺酮类
603168,调节水
603168,电解质及酸碱平衡药
603168,扶正剂中温阳剂
603168,安神剂中补肾安神剂
603169,炼油化工设备
603169,煤化工设备
603169,换热设备
603169,快锻液压设备
603169,球罐设备
603169,核电设备
603169,EPC项目
603169,检维修项目
603177,脱硫设备
603177,脱硝催化剂
603177,除尘设备
603177,烟气治理工程
603178,发动机油泵
603178,凸轮轴
603178,变速箱油泵
603178,分动箱油泵等发动机
603178,变速箱零部件
603179,商用车仪表板总成
603179,商用车顶柜总成
603179,商用车其他
603179,乘用车仪表板总成
603179,乘用车门板总成
603179,乘用车立柱总成
603179,乘用车保险杠总成
603179,乘用车落水槽
603179,乘用车其他
603180,整体厨柜
603180,整体衣柜
603180,木门
603181,减水剂用表面活性剂
603181,粘合剂新材料树脂板块
603181,有机硅应用板块
603181,润滑油板块
603181,涂料应用板块
603181,印染助剂应用板块
603181,碳四衍生物板块
603181,小品种板块
603183,工程检测
603183,工程专业施工
603183,工程设计
603183,工程监理
603183,建筑节能
603183,培训学校
603183,工程咨询
603183,“姑苏”系列防水卷材
603183,防水涂料
603183,混凝土外加剂
603183,建筑结构胶
603183,保温材料
603185,数控金刚线切片机
603185,全自动磨面倒角滚圆一体机
603185,数控多晶硅金刚线截断机
603185,数控硅块双平面研磨机
603185,数控金刚线蓝宝石切片机
603185,数控金刚线蓝宝石开方机
603185,数控蓝宝石滚磨机
603185,数控外圆磨床
603185,数控大型外圆磨床
603185,轧辊磨床
603185,数控万能外圆磨床
603186,覆铜板
603186,导热材料
603186,热塑性蜂窝材料
603186,绝缘材料
603186,产品贸易
603187,商用冷冻展示柜
603187,商用冷藏展示柜
603187,ODM产品
603187,其他冷链产品
603188,染料
603188,染料中间体
603188,专用化学品
603188,其他业务
603189,OMS
603189,WRP
603192,合成革用聚氨酯（PU）
603192,聚氨酯弹性体原液
603192,聚酯多元醇
603196,上衣类
603196,外套类
603196,裤类
603196,裙类
603197,排气系统管件
603197,气门嘴
603197,汽车轮胎压力监测系统（TPMS）
603197,平衡块
603197,传感器
603197,汽车结构件
603198,生态洞藏系列
603198,生态年份酒系列
603198,迎驾金星系列
603198,迎驾银星系列
603198,百年迎驾贡系列
603199,酒店业务
603199,索道缆车业务
603199,客运业务
603199,旅行社业务
603200,化学品销售与服务
603200,水处理系统运行管理服务
603200,加药设备销售与安装服务
603200,水处理设备集成服务
603200,风管清洗
603203,专用工业机器人
603203,自动化智能装备
603203,智能锡焊台等小型设备
603203,配件及治具
603208,实木复合门
603208,夹板模压门
603214,奶粉类
603214,用品类
603214,棉纺类
603214,食品类
603214,玩具类
603214,车床类
603214,婴儿抚触服务
603218,铸件
603217,混合二元酸
603217,邻苯二甲酸二仲辛酯
603217,己二酸二甲酯
603217,戊二酸二甲酯
603217,"1,5戊二酸"
603217,"1,6己二酸"
603220,通信网络建设服务
603220,通信与信息化集成服务
603220,通信网络优化与维护服务
603220,通信网络规划与设计服务
603222,医疗服务业务
603222,大输液业务
603222,医疗器械产品
603223,货物运输
603223,车辆销售及维修
603223,LNG（LPG）气体销售
603223,吊装
603223,装卸仓储
603223,驾驶员培训
603226,强化复合地板
603226,多层实木复合地板
603226,三层实木地板
603226,纯实木地板
603226,全屋定制家居
603225,POY
603225,FDY
603225,DTY
603227,炸药
603227,雷管
603227,起爆器具
603227,运输
603227,爆破服务
603227,商品贸易
603228,刚性电路板
603228,柔性电路板
603228,金属基电路板
603229,肝病类
603229,呼吸系统类
603229,心脑血管类
603229,高端氟产品类
603229,前列腺素类和抗菌类
603232,PKI安全应用产品
603232,通用安全产品
603232,PKI基础设施产品
603233,中西成药
603233,参茸滋补药材
603233,中药饮片
603233,医疗器械
603233,个人护理
603233,家居用品
603236,GSM/GPRS（2G类别）系列
603236,WCDMA/HSPA（3G类别）系列
603236,LTE（4G类别）系列
603236,NB-IoT系列等蜂窝通信模块，以及GNSS系列定位模块系列
603236,EVB工具系列
603238,美容护理类
603238,民用清洁类
603238,工业用材类
603238,医用材料类
603238,湿巾
603238,干巾
603238,擦布
603239,橡胶密封条
603239,塑胶密封条
603239,金属辊压件
603256,极薄型电子级玻璃纤维布
603256,超薄型电子级玻璃纤维布
603256,薄型电子级玻璃纤维布
603258,客户端游戏
603258,移动端游戏
603258,网页游戏
603259,CRO
603259,CMO/CDMO服务
603260,工业硅产品
603260,有机硅产品
603260,多晶硅
603267,片式多层瓷介电容器
603267,有引线多层瓷介电容器
603267,金属支架多层瓷介电容器
603267,直流滤波器
603266,汽车类塑料零件
603266,电工电器类塑料零件
603266,消费电子类塑料零件
603266,精密模具
603268,日用瓷
603268,精品瓷
603268,在线教育直播服务
603269,常规冷却塔
603269,开式消雾塔
603269,开式降噪塔
603269,闭式塔
603269,开式综合环保塔
603269,老旧塔技术改造
603269,安装调试保养服务
603269,水处理剂
603269,冷却塔配件
603278,胎圈钢丝
603278,钢帘线
603278,胶管钢丝
603277,商用餐饮制冷设备
603277,自助餐设备
603277,西厨设备
603277,维修配件
603279,1250型及以下厢式压滤机
603279,1500-2000型厢式压滤机
603279,1500-2600型环保节能高效压滤机
603279,630-1250型程控隔膜压滤机
603279,800-1300型污泥脱水压干机
603279,1500型聚丙烯外排液厢式配板
603279,1250型密闭式滤板
603279,耐高温滤板
603279,滤布系列
603279,齿盘式滤饼破碎机
603279,搅拌机
603279,皮带输送机
603279,螺旋输送机
603279,自动加药机
603283,自动化设备
603283,夹治具
603283,技术服务
603283,电子消费品
603286,汽车零部件
603286,摩托车零部件
603286,散件
603288,酱油
603288,调味酱
603288,蚝油
603297,生物显微镜
603297,工业显微镜
603297,条码扫描仪镜头
603297,平面光学元件
603297,专业成像光学部组件
603289,注塑机
603289,配件及劳务
603298,叉车等及配件
603299,食盐产品
603299,工业盐产品
603299,元明粉产品
603299,卤水产品
603299,纯碱产品
603299,氯化钙产品
603299,小苏打产品
603299,液体盐产品
603300,应急设备租赁
603300,支护设备租赁
603300,商业保理
603300,融资租赁
603301,敷贴
603301,凡士林纱布
603301,泡沫敷料
603301,手术单及配件
603301,手术衣
603301,手术包
603301,纱布类
603301,无纺布类
603301,棉类
603301,医用护理包类
603301,绷带
603301,治疗型静脉曲张袜
603301,抗血栓梯度压力带
603303,电子节能灯
603303,LED光源
603303,LED灯具
603303,照明电子
603305,新能源汽车变速系统
603305,传动系统
603305,电池系统
603306,被动安全系统部件
603308,泵及阀门零件
603308,机械装备构件
603309,气管插管
603309,气管切开插管
603309,支气管插管
603309,喉罩
603309,麻醉面罩
603309,人工鼻
603309,麻醉呼吸管路
603309,导尿管
603309,导尿包
603309,导尿套
603309,导尿配件
603309,引流
603309,吸痰
603309,营养
603309,口腔护理
603309,排泄物管理
603309,吸氧产品
603309,氧气面罩
603309,药物吸入雾化器
603309,血透管路
603309,导引系列
603309,扩张系列
603309,介入通道
603309,取石
603309,输尿管支架
603309,输尿管导管
603309,造瘘管
603309,尿动力导管
603309,鼻腔检查
603309,微创
603309,妇产
603309,心外等产品
603311,空调过滤网及网板
603311,过滤器
603311,空调风轮及周边产品
603313,记忆绵床垫
603313,记忆绵枕
603315,高/中压内
603315,外汽缸
603315,阀体/缸体
603315,超超临界主汽调节阀
603315,燃机排气缸
603315,燃机透平缸
603315,上冠
603315,下环
603315,转轮体
603315,推力头
603315,叶片
603315,球阀阀体
603315,轨道交通产品
603315,内燃机转向架
603316,生态环境建设
603316,运营养护
603316,园林景观设计
603317,火锅底料
603317,川菜调料
603317,香辣酱
603317,甜面酱
603317,香肠腊肉调料
603317,鸡精
603318,燃气设备
603318,分布式能源服务
603318,燃气运营
603318,燃料贸易
603319,柴油机机油泵
603319,汽油机机油泵
603319,减速机
603319,水泵
603319,输油泵
603320,冰箱压缩机电机
603320,轻型商用压缩机电机
603320,重型商用压缩机电机
603321,电梯
603321,自动扶梯
603321,人行道
603321,电/扶梯配件
603321,安装及维保服务
603323,对公贷款
603323,企业存款
603323,对公中间业务
603323,表外授信业务
603323,个人存款业务
603323,个人贷款业务
603323,中间代理业务
603323,银行卡业务
603323,网上银行业务
603323,资金业务
603326,整体厨柜
603326,定制衣柜
603327,智能手机外壳和中框材料
603327,平板电脑外壳材料
603327,笔记本电脑外壳材料
603329,多式联运
603329,第三方物流服务
603329,供应链执行贸易
603328,双面线路板
603328,四层线路板
603328,六层线路板
603328,八层及以上线路板
603331,叶片
603331,平衡块
603331,十字环连接器发电机爪极
603331,制动卡钳活塞
603331,起动机系列（开关壳
603331,静铁芯
603331,动铁芯
603331,减速轴）
603331,传动系列（花键套
603331,花键轴
603331,套圈）
603331,转向系列（延长轴
603331,轴叉）
603330,胶粉胶粒
603330,网膜
603330,EVA膜
603330,胶膜
603330,热熔墙布
603330,反应型胶黏剂
603332,高收缩海岛纤维
603332,易染型海岛纤维
603332,低碱量环保海岛纤维
603332,仿兔毛纤维系列
603332,仿羊毛纤维系列
603332,长毛绒纤维系列
603332,PTT 记忆纤维
603332,PTT 弹性复合纤维
603333,核电站用电缆
603333,轨道交通用电缆
603333,中压交联电缆
603333,高压电力电缆
603333,太阳能光伏发电用电缆
603333,矿用电缆
603333,船用电缆
603333,风力发电用电缆
603333,军工航天航空用电缆
603333,海上石油平台用电缆
603335,车轮
603335,轮胎
603335,配件
603336,水果
603336,蔬菜
603337,平缝机
603337,包缝机
603337,绷缝机
603337,特种机
603337,罗拉车
603337,单层裁床
603337,多层裁床
603337,铺布机
603339,速冻设备
603339,普通冻结设备
603339,制冰设备
603339,冷藏
603339,冷冻柜
603339,制冷/加热罐式集装箱
603339,气体罐式集装箱
603339,交换体罐式集装箱
603338,臂式高空作业平台
603338,剪叉式高空作业平台
603338,桅柱式高空作业平台
603345,爆汁小鱼丸
603345,蟹排
603345,鱼排
603345,霞迷饺
603345,迷你燕饺
603345,贡丸
603345,撒尿肉丸
603345,手抓饼
603345,紫薯包
603345,红糖馒头
603345,蛋饺
603345,天妇罗鱼
603345,天妇罗虾
603345,香脆藕盒
603345,香炸藕条
603345,鲢鱼头
603348,汽车转向器壳体
603348,真空泵/油泵壳体
603348,汽车变速箱壳体
603348,制动元件
603348,汽车变速箱零件
603348,汽车空调压缩机
603348,汽车节气门壳体
603348,汽车电机壳体
603348,汽车滤清器壳体
603348,车门框架
603348,纵横樑
603348,减震塔及其他汽车件
603348,非汽车压铸件
603351,合成润滑基础油（机械类）
603351,合成润滑基础油（非机械类）
603351,药用辅料（注射用）
603351,药用辅料（非注射用）
603355,环境清洁电器
603355,园林工具
603355,电机
603355,厨房电器
603356,对重块
603356,钣金件
603356,电梯补偿缆
603356,干燥设备
603356,玻璃钢防护网
603358,发动机
603358,整车隔热件
603358,乘用车支架
603358,乘用车纵横梁
603358,乘用车立柱
603358,乘用车轮罩
603358,管类件
603358,模具
603357,勘察设计类
603357,工程管理类
603359,生态湿地修复
603359,地产景观工程
603359,公园广场景观工程
603359,市政道路景观工程
603360,CIT/MIT
603360,DCOIT
603360,MIT
603360,OIT
603360,BIT
603363,饲料
603365,套件
603365,被芯
603365,枕芯
603365,其它
603367,大输液-玻瓶
603367,大输液-非PVC软包
603367,大输液-塑瓶
603367,小容量注射剂
603367,口服固体制剂
603367,冻干粉针剂
603367,滴剂
603367,膏剂
603366,太阳能热水器
603366,空气能
603366,净水机
603366,光伏产品
603366,厨卫产品
603366,电热水器
603366,壁挂炉
603368,药品
603368,医疗器械
603369,今世缘白酒
603369,高沟白酒
603369,国缘白酒
603377,驾培服务
603377,陪练服务
603378,保温装饰板
603378,保温板
603378,功能型建筑涂料
603379,HFCs（氢氟烃）制冷剂
603379,HCFCs（含氢氯氟烃）制冷剂
603379,HCFC-141b
603380,通讯类产品
603380,工业控制类产品
603380,消费电子类产品
603380,医疗电子类产品
603380,汽车电子类产品
603383,基础支撑类产品
603383,业务运营类产品
603383,营销服务类产品
603383,金融互联网化应用
603383,电子交易市场
603383,中小银行应用系统
603383,资金端产品销售
603383,大资管信息化产品和服务
603383,私募基金全业务链综合业务解决方案
603383,企业信息化与教育信息化业务
603385,卫生陶瓷
603385,五金洁具
603385,浴缸
603385,淋浴房
603385,浴室柜
603385,内墙砖
603385,地砖
603386,PCB双面板
603386,PCB四面板
603386,PCB六面板
603388,生态景观
603388,绿色环保
603388,休闲旅游
603388,景观设计
603388,信息服务
603387,试剂类
603387,仪器类
603387,其他
603389,橱柜
603389,床组
603389,桌几
603389,椅架
603389,沙发
603393,天然气供应
603393,天然气入户安装劳务
603393,煤层气开采及销售
603398,益智玩具
603398,精密模具
603396,自动化生产线成套装备
603396,生产信息化软件产品
603396,自动化生产单元
603396,检测设备以及系统集成解决方案
603399,焙烧钼精矿
603399,钼铁
603399,四钼酸铵
603399,高纯三氧化钼
603399,钼粉
603399,钼条块
603399,钼板
603399,钼棒
603399,钼顶头
603416,可编程控制器
603416,人机界面
603416,驱动系统
603416,智能装置
603421,载波模块(含芯片)
603421,采集终端设备
603421,电能表
603421,劳务
603429,烟用接装纸
603429,烟用封签纸
603429,电化铝
603429,烟标
603444,网络游戏
603456,中枢神经类药物
603456,非甾留体类药物
603456,降血糖类药
603456,抗感染类
603456,合同定制类
603466,城市展示系统
603466,主题空间展示系统
603466,园区展示系统
